date,academy,name,psychometric_score,presentation_score
Wednesday 7 August 2019,London Academy,Betteanne Gold,45,19
Wednesday 7 August 2019,London Academy,Demetrius Tunstall,58,16
Wednesday 7 August 2019,London Academy,Margery Winspur,50,16
Wednesday 7 August 2019,London Academy,Xymenes Pretor,66,21
Wednesday 7 August 2019,London Academy,Bob Rogerson,74,19
Wednesday 7 August 2019,London Academy,Neall Mayor,57,23
Wednesday 7 August 2019,London Academy,Ilysa Kiggel,61,19
Wednesday 7 August 2019,London Academy,Wilfred Laughren,47,16
Wednesday 7 August 2019,London Academy,Elsbeth Hardcastle,43,21
Wednesday 7 August 2019,London Academy,Eloise Volke,49,21
Wednesday 7 August 2019,London Academy,Alister Bru,56,20
Wednesday 7 August 2019,London Academy,Tonnie Knapton,46,29
Wednesday 7 August 2019,London Academy,Leoline Vigietti,55,18
Wednesday 7 August 2019,London Academy,Alwin Bullman,66,23
Wednesday 7 August 2019,London Academy,Tarrah Bunny,57,24
Wednesday 7 August 2019,London Academy,Chester Hanselmann,52,19
Thursday 7 February 2019,Birmingham Academy,Rolland Dinkin,53,23
Thursday 7 February 2019,Birmingham Academy,Hermy Witherby,58,18
Thursday 7 February 2019,Birmingham Academy,Fannie Mcgoogan,63,23
Thursday 7 February 2019,Birmingham Academy,Enoch Batte,53,29
Thursday 7 February 2019,Birmingham Academy,Chrissy Leftbridge,48,16
Thursday 7 February 2019,Birmingham Academy,Idell Joiner,49,14
Thursday 7 February 2019,Birmingham Academy,Wolf Cattermull,65,15
Thursday 7 February 2019,Birmingham Academy,Avram Dank,64,18
Thursday 7 February 2019,Birmingham Academy,Tripp Busst,61,13
Thursday 7 February 2019,Birmingham Academy,Thaxter Plaid,67,17
Thursday 7 February 2019,Birmingham Academy,Jose Larham,45,19
Thursday 7 February 2019,Birmingham Academy,Christy Kyston,65,20
Thursday 7 February 2019,Birmingham Academy,Daryl Mckillop,47,18
Thursday 7 February 2019,Birmingham Academy,Jilly Lampett,50,22
Thursday 7 February 2019,Birmingham Academy,Shawn Bowmer,65,20
Thursday 7 February 2019,Birmingham Academy,Des Dimond,61,23
Thursday 7 February 2019,Birmingham Academy,Gardiner Di Ruggiero,57,20
Thursday 7 February 2019,Birmingham Academy,Danit Matokhnin,44,14
Thursday 7 February 2019,Birmingham Academy,Lennie Mouncher,44,23
Thursday 7 February 2019,Birmingham Academy,Abby Pallatina,56,18
Thursday 7 February 2019,Birmingham Academy,Josy Nell,58,21
Thursday 7 February 2019,Birmingham Academy,Paxon Witcombe,61,25
Thursday 7 February 2019,Birmingham Academy,Bond Kimmel,50,19
Thursday 7 February 2019,Birmingham Academy,Bobby Learmont,40,22
Thursday 7 February 2019,Birmingham Academy,Hillel Connechie,57,18
Thursday 7 March 2019,Birmingham Academy,Christyna Thirlwell,56,25
Thursday 7 March 2019,Birmingham Academy,Randee Mackison,52,22
Thursday 7 March 2019,Birmingham Academy,Dot Mcginly,55,14
Thursday 7 March 2019,Birmingham Academy,Ingelbert Fri,64,17
Thursday 7 March 2019,Birmingham Academy,Zacharias Arnauduc,51,17
Thursday 7 March 2019,Birmingham Academy,Rhonda Revance,55,19
Thursday 7 March 2019,Birmingham Academy,Bary Brambley,59,16
Thursday 7 March 2019,Birmingham Academy,Audi Westmacott,51,20
Thursday 7 March 2019,Birmingham Academy,Honoria Staziker,55,16
Thursday 7 March 2019,Birmingham Academy,Heindrick Keay,56,22
Thursday 7 March 2019,Birmingham Academy,Adan Jeacock,51,13
Thursday 7 March 2019,Birmingham Academy,Verne Francescuzzi,50,21
Thursday 7 March 2019,Birmingham Academy,Emmie Bellison,33,18
Thursday 7 March 2019,Birmingham Academy,Ainslie Simeon,53,30
Thursday 7 March 2019,Birmingham Academy,Krystalle Muzzlewhite,42,16
Thursday 7 March 2019,Birmingham Academy,Norine Bolus,49,15
Thursday 7 March 2019,Birmingham Academy,Michail Arkle,57,22
Thursday 7 March 2019,Birmingham Academy,Candida Chilley,56,18
Thursday 7 March 2019,Birmingham Academy,Ashley Fitzharris,62,21
Thursday 7 March 2019,Birmingham Academy,Page Roubay,50,18
Thursday 7 March 2019,Birmingham Academy,Danella Munton,51,22
Thursday 7 March 2019,Birmingham Academy,Zonda Babbidge,58,19
Thursday 7 March 2019,Birmingham Academy,Gennie Davidescu,49,27
Thursday 7 March 2019,Birmingham Academy,Saraann Andriolli,48,18
Thursday 7 March 2019,Birmingham Academy,Temp Snelman,46,20
Thursday 7 March 2019,Birmingham Academy,Chilton Fridaye,60,25
Thursday 7 March 2019,Birmingham Academy,Gae Crutch,55,18
Thursday 7 March 2019,Birmingham Academy,Rosita Cabel,52,23
Thursday 7 March 2019,Birmingham Academy,Lemmie Wylam,61,22
Thursday 7 March 2019,Birmingham Academy,Bowie Nolton,62,22
Tuesday 7 May 2019,London Academy,Laurella Daintrey,55,25
Tuesday 7 May 2019,London Academy,Omar Bromilow,62,22
Tuesday 7 May 2019,London Academy,Fabio Vedishchev,40,13
Tuesday 7 May 2019,London Academy,Fax Schankelborg,50,25
Tuesday 7 May 2019,London Academy,Albie Romanski,55,22
Tuesday 7 May 2019,London Academy,Winnifred Hingeley,56,22
Tuesday 7 May 2019,London Academy,Prisca Ginnally,51,23
Tuesday 7 May 2019,London Academy,Valentine Brosini,51,17
Tuesday 7 May 2019,London Academy,Fifine Wreight,65,16
Tuesday 7 May 2019,London Academy,Free Nicholes,58,24
Tuesday 7 May 2019,London Academy,Maggy Clapison,56,20
Tuesday 7 May 2019,London Academy,Dory Cooksey,54,21
Tuesday 7 May 2019,London Academy,Francisco Tebboth,62,16
Tuesday 7 May 2019,London Academy,Gael Eick,50,19
Tuesday 7 May 2019,London Academy,Teodor Pattlel,47,16
Tuesday 7 May 2019,London Academy,Bondon Smethurst,57,15
Tuesday 7 May 2019,London Academy,Stacee Points,45,17
Tuesday 7 May 2019,London Academy,Gunter Yokley,58,20
Tuesday 7 May 2019,London Academy,Auberon Hatter,68,24
Tuesday 7 May 2019,London Academy,Enoch Brigg,63,20
Tuesday 7 May 2019,London Academy,Terrance Wolfinger,62,23
Tuesday 7 May 2019,London Academy,Silvie Allderidge,51,21
Tuesday 7 May 2019,London Academy,Loree Abbot,60,17
Tuesday 7 May 2019,London Academy,Brooke Cridlin,59,14
Tuesday 7 May 2019,London Academy,Roze Kyles,58,20
Tuesday 7 May 2019,London Academy,Errol Allderidge,46,16
Thursday 7 November 2019,Birmingham Academy,Hale Lazare,46,22
Thursday 7 November 2019,Birmingham Academy,Nigel Gorelli,43,21
Thursday 7 November 2019,Birmingham Academy,Saleem Whimper,61,12
Thursday 7 November 2019,Birmingham Academy,Inigo Scholler,48,19
Thursday 7 November 2019,Birmingham Academy,Daffi Flaune,56,20
Thursday 7 November 2019,Birmingham Academy,Lorne Farrand,56,11
Thursday 7 November 2019,Birmingham Academy,Dorisa Gerrit,66,14
Thursday 7 November 2019,Birmingham Academy,Ansel Randerson,55,14
Thursday 7 November 2019,Birmingham Academy,Rosy Osband,56,21
Thursday 7 November 2019,Birmingham Academy,Jolyn Bromilow,49,22
Thursday 7 November 2019,Birmingham Academy,Reynolds Braiden,49,19
Thursday 7 November 2019,Birmingham Academy,Alyse Thiese,59,15
Thursday 7 November 2019,Birmingham Academy,Garrick Yakobovicz,59,21
Thursday 7 November 2019,Birmingham Academy,Justino Di Biasi,60,17
Thursday 7 November 2019,Birmingham Academy,Kristin Bardill,61,15
Thursday 7 November 2019,Birmingham Academy,Chrisy Marklow,46,17
Thursday 7 November 2019,Birmingham Academy,Edvard Kerford,56,20
Thursday 7 November 2019,Birmingham Academy,Edin Bendle,52,20
Thursday 7 November 2019,Birmingham Academy,Cristobal Furnival,51,16
Thursday 7 November 2019,Birmingham Academy,Adan Gremane,56,15
Thursday 7 November 2019,Birmingham Academy,Oralie Mussolini,60,19
Thursday 7 November 2019,Birmingham Academy,Electra De Werk,60,17
Thursday 7 November 2019,Birmingham Academy,Amble Dimitru,53,16
Thursday 7 November 2019,Birmingham Academy,Adaline Warrender,56,21
Thursday 7 November 2019,Birmingham Academy,Orion Korneichuk,55,14
Thursday 7 November 2019,Birmingham Academy,Delphinia Manie,66,16
Thursday 7 November 2019,Birmingham Academy,Iggie Haslum,61,19
Thursday 7 November 2019,Birmingham Academy,Shepherd Egalton,53,25
Thursday 7 November 2019,Birmingham Academy,Moira Rodenhurst,52,20
Thursday 8 August 2019,Birmingham Academy,Letta Halston,50,22
Thursday 8 August 2019,Birmingham Academy,Rivalee Eagleton,58,20
Thursday 8 August 2019,Birmingham Academy,Kirbee Clementet,56,18
Thursday 8 August 2019,Birmingham Academy,Mona Willimott,58,19
Thursday 8 August 2019,Birmingham Academy,Silvie Guillou,48,20
Thursday 8 August 2019,Birmingham Academy,Hildy Landre,56,21
Thursday 8 August 2019,Birmingham Academy,Herb Mcilmorie,53,22
Thursday 8 August 2019,Birmingham Academy,Jacynth Lascell,39,19
Thursday 8 August 2019,Birmingham Academy,Darrin Stoffel,58,21
Thursday 8 August 2019,Birmingham Academy,Miles Water,58,21
Thursday 8 August 2019,Birmingham Academy,Wiley Renzo,36,22
Thursday 8 August 2019,Birmingham Academy,Sidney Le Batteur,57,20
Thursday 8 August 2019,Birmingham Academy,Luz Gasparro,52,27
Thursday 8 August 2019,Birmingham Academy,Angelita Bellie,47,16
Thursday 8 August 2019,Birmingham Academy,Milton Conaghan,54,18
Thursday 8 August 2019,Birmingham Academy,Putnem Hessing,57,27
Thursday 8 August 2019,Birmingham Academy,Garald Banasevich,57,27
Thursday 8 August 2019,Birmingham Academy,Rosemonde Toffoloni,48,22
Thursday 8 August 2019,Birmingham Academy,Arron Cuerdall,57,21
Thursday 8 August 2019,Birmingham Academy,Josh Youens,51,22
Thursday 8 August 2019,Birmingham Academy,Heinrik Allwell,51,22
Thursday 8 August 2019,Birmingham Academy,Leonerd Scamel,52,23
Thursday 8 August 2019,Birmingham Academy,Carena Nizet,62,21
Thursday 8 August 2019,Birmingham Academy,Matty Ceney,56,24
Thursday 8 August 2019,Birmingham Academy,Rubia Espy,54,24
Thursday 8 August 2019,Birmingham Academy,Martica Cawse,57,17
Thursday 8 August 2019,Birmingham Academy,Nancie Mehaffey,63,26
Thursday 8 August 2019,Birmingham Academy,Berky Lemar,47,14
Thursday 8 August 2019,Birmingham Academy,Perry Richemond,60,21
Thursday 8 August 2019,Birmingham Academy,Horatius Starking,50,18
Thursday 8 August 2019,Birmingham Academy,Denny Begg,56,16
Thursday 8 August 2019,Birmingham Academy,Wolf Radolf,60,20
Thursday 8 August 2019,Birmingham Academy,Pierrette Minillo,49,20
Thursday 8 August 2019,Birmingham Academy,Kandace Obee,59,12
Tuesday 8 January 2019,London Academy,Alonso Hulkes,55,21
Tuesday 8 January 2019,London Academy,Edsel Gingell,58,16
Tuesday 8 January 2019,London Academy,Duky Tarn,44,19
Tuesday 8 January 2019,London Academy,Tiertza Gurry,46,18
Tuesday 8 January 2019,London Academy,Dalila Hyett,52,15
Tuesday 8 January 2019,London Academy,Berky Slatten,55,15
Tuesday 8 January 2019,London Academy,Tobit Dowden,51,23
Tuesday 8 January 2019,London Academy,Bentlee Meugens,58,25
Tuesday 8 January 2019,London Academy,Ardath Norwell,48,23
Tuesday 8 January 2019,London Academy,Layne Le Fleming,54,24
Tuesday 8 January 2019,London Academy,Erroll Charopen,52,12
Tuesday 8 January 2019,London Academy,Foss Darycott,56,22
Tuesday 8 January 2019,London Academy,Burg Flipek,56,20
Tuesday 8 January 2019,London Academy,Bary Boatman,60,19
Tuesday 8 January 2019,London Academy,Valeda Adshad,60,24
Tuesday 8 January 2019,London Academy,Alexander Johnstone,53,23
Tuesday 8 January 2019,London Academy,Jena Attard,55,21
Tuesday 8 January 2019,London Academy,Reggie Lawlor,55,20
Wednesday 8 May 2019,London Academy,Kellie Tanguy,62,18
Wednesday 8 May 2019,London Academy,Eden Goodboddy,52,21
Wednesday 8 May 2019,London Academy,Nickolas Fears,64,15
Wednesday 8 May 2019,London Academy,Artemas Bewlay,61,19
Wednesday 8 May 2019,London Academy,Megen Durtnall,64,26
Wednesday 8 May 2019,London Academy,Rodrick Esselen,41,15
Wednesday 8 May 2019,London Academy,Celina Burder,52,23
Wednesday 8 May 2019,London Academy,Tammy Behrens,62,14
Wednesday 8 May 2019,London Academy,Merrie Mathon,56,17
Wednesday 8 May 2019,London Academy,Mata Farrell,50,20
Wednesday 8 May 2019,London Academy,Shane Odo,48,16
Wednesday 8 May 2019,London Academy,Dene Hardey,51,14
Wednesday 8 May 2019,London Academy,Aarika Preist,57,16
Wednesday 8 May 2019,London Academy,Euphemia Fargher,50,20
Wednesday 8 May 2019,London Academy,Darya Tayt,63,21
Wednesday 8 May 2019,London Academy,Husein Etoile,40,19
Wednesday 8 May 2019,London Academy,Kylie Murname,61,15
Wednesday 8 May 2019,London Academy,Philip Hullbrook,48,26
Wednesday 8 May 2019,London Academy,Brandi Alvarado,58,26
Wednesday 8 May 2019,London Academy,Jemmie Boome,58,21
Wednesday 8 May 2019,London Academy,Tessy Spurgeon,58,22
Tuesday 8 October 2019,London Academy,Dixie O' Flaherty,61,22
Tuesday 8 October 2019,London Academy,Mil Goodday,64,17
Tuesday 8 October 2019,London Academy,Sander Slixby,47,22
Tuesday 8 October 2019,London Academy,Ethan Brookwood,57,23
Tuesday 8 October 2019,London Academy,Dalston Vescovini,54,14
Tuesday 8 October 2019,London Academy,Ruttger Whitrod,56,16
Tuesday 8 October 2019,London Academy,Bear Birrane,56,17
Tuesday 8 October 2019,London Academy,Warner Harse,57,16
Tuesday 8 October 2019,London Academy,Horace Scotford,58,20
Tuesday 8 October 2019,London Academy,Eugene Tomlinson,65,23
Tuesday 8 October 2019,London Academy,Pru Bilbee,54,17
Tuesday 8 October 2019,London Academy,Noel Dabnot,58,18
Tuesday 8 October 2019,London Academy,Elie Lidgett,41,16
Tuesday 8 October 2019,London Academy,Decca Rayburn,61,18
Tuesday 8 October 2019,London Academy,Idalina Nesby,53,24
Tuesday 8 October 2019,London Academy,Gibbie Creyke,56,20
Tuesday 8 October 2019,London Academy,Nevile Clelle,63,18
Tuesday 8 October 2019,London Academy,Brant Lindfors,47,14
Tuesday 8 October 2019,London Academy,Bartholemy O'Towey,43,15
Tuesday 8 October 2019,London Academy,Skyler Pendre,51,19
Tuesday 8 October 2019,London Academy,Nicola Lavall,57,24
Tuesday 8 October 2019,London Academy,Ron Fincke,51,25
Tuesday 8 October 2019,London Academy,Adel Cranmor,52,21
Tuesday 8 October 2019,London Academy,Sadella Dufoure,55,24
Tuesday 9 April 2019,London Academy,Delila Garret,51,23
Tuesday 9 April 2019,London Academy,Homer Hymer,64,23
Tuesday 9 April 2019,London Academy,Wolfy Dinzey,58,13
Tuesday 9 April 2019,London Academy,Leah Earney,57,16
Tuesday 9 April 2019,London Academy,Regan Rawlins,53,16
Tuesday 9 April 2019,London Academy,Gan Suermeier,48,19
Tuesday 9 April 2019,London Academy,Corby Adnett,57,16
Tuesday 9 April 2019,London Academy,Nara Bagger,57,23
Tuesday 9 April 2019,London Academy,Augustin Winters,53,23
Tuesday 9 April 2019,London Academy,Franciska Kezor,60,20
Tuesday 9 April 2019,London Academy,Mimi Beamand,53,18
Tuesday 9 April 2019,London Academy,Morgana Mcdarmid,70,19
Tuesday 9 April 2019,London Academy,Lynnell Samber,58,21
Tuesday 9 April 2019,London Academy,Axel Scatchar,59,16
Tuesday 9 April 2019,London Academy,Miguel Bowen,58,21
Tuesday 9 April 2019,London Academy,Wayne Abazi,41,21
Tuesday 9 April 2019,London Academy,Shay Merrgen,50,24
Tuesday 9 April 2019,London Academy,Lavena Moehler,53,22
Tuesday 9 April 2019,London Academy,Bruce Wingatt,56,20
Tuesday 9 April 2019,London Academy,Stavro Bartocci,46,18
Tuesday 9 April 2019,London Academy,Arleen Mcallan,60,17
Tuesday 9 April 2019,London Academy,Ase Fenn,44,18
Tuesday 9 April 2019,London Academy,Lalo Halton,52,18
Tuesday 9 April 2019,London Academy,Kitty Triggol,54,18
Tuesday 9 April 2019,London Academy,Wileen Tolley,56,24
Tuesday 9 April 2019,London Academy,Harmon Chasemore,47,19
Tuesday 9 April 2019,London Academy,Palm Jakovijevic,58,19
Tuesday 9 April 2019,London Academy,Lynea Fitzsymon,59,18
Tuesday 9 April 2019,London Academy,Jimmy Sand,59,19
Tuesday 9 April 2019,London Academy,Sibley Anderton,46,21
Tuesday 9 April 2019,London Academy,Mordecai Chamberlin,53,20
Tuesday 9 April 2019,London Academy,Bart Bouttell,58,17
Tuesday 9 April 2019,London Academy,Lise Wildman,60,23
Tuesday 9 April 2019,London Academy,Kariotta Barense,62,21
Wednesday 9 January 2019,London Academy,Ernst Gidney,57,16
Wednesday 9 January 2019,London Academy,Andris Reddecliffe,48,24
Wednesday 9 January 2019,London Academy,Leone Patmore,52,14
Wednesday 9 January 2019,London Academy,Claudianus Connar,49,24
Wednesday 9 January 2019,London Academy,Wit Napolitano,55,21
Wednesday 9 January 2019,London Academy,Thornton Thuillier,53,21
Wednesday 9 January 2019,London Academy,Holt De Castri,42,16
Wednesday 9 January 2019,London Academy,Patrice Masham,59,20
Wednesday 9 January 2019,London Academy,Dierdre Earwicker,41,15
Wednesday 9 January 2019,London Academy,Tanner Byram,62,20
Wednesday 9 January 2019,London Academy,Konstantin Fusco,65,20
Wednesday 9 January 2019,London Academy,Heidie Barock,49,24
Wednesday 9 January 2019,London Academy,Pyotr De Zuani,51,20
Wednesday 9 January 2019,London Academy,Laetitia Poston,53,20
Wednesday 9 January 2019,London Academy,Nady Runnacles,65,14
Wednesday 9 January 2019,London Academy,Sydney Renachowski,56,24
Wednesday 9 January 2019,London Academy,Bobbye Ladbrooke,41,25
Wednesday 9 January 2019,London Academy,Orran Rofe,51,23
Wednesday 9 January 2019,London Academy,Gardner Kienle,62,16
Wednesday 9 January 2019,London Academy,Merrill Mongain,40,26
Wednesday 9 January 2019,London Academy,Sal Curee,59,20
Tuesday 9 July 2019,London Academy,Anabal Teese,50,18
Tuesday 9 July 2019,London Academy,Constance Fellibrand,62,22
Tuesday 9 July 2019,London Academy,Fleming Mcmurdo,62,22
Tuesday 9 July 2019,London Academy,Kaylyn Serfati,49,20
Tuesday 9 July 2019,London Academy,Morgen Lilywhite,57,25
Tuesday 9 July 2019,London Academy,Rickard Blakes,61,22
Tuesday 9 July 2019,London Academy,Duke Felce,49,23
Tuesday 9 July 2019,London Academy,Robers Gentner,63,15
Tuesday 9 July 2019,London Academy,Mela Burgill,57,18
Tuesday 9 July 2019,London Academy,Julianne Neagle,62,21
Tuesday 9 July 2019,London Academy,Michelle Glasson,46,16
Tuesday 9 July 2019,London Academy,Noe Fortnam,58,22
Tuesday 9 July 2019,London Academy,Martin Olyfant,49,18
Tuesday 9 July 2019,London Academy,Selby Tills,48,18
Tuesday 9 July 2019,London Academy,Laurette Hembling,54,23
Tuesday 9 July 2019,London Academy,Jessy Dollman,56,18
Tuesday 9 July 2019,London Academy,Starlin Rackstraw,63,14
Tuesday 9 July 2019,London Academy,Sondra Waberer,53,11
Tuesday 9 July 2019,London Academy,Luca Gokes,67,26
Tuesday 9 July 2019,London Academy,Ingmar Kettlesting,51,14
Tuesday 9 July 2019,London Academy,Dorian Hamshar,60,19
Tuesday 9 July 2019,London Academy,Deedee Wardlow,47,24
Tuesday 9 July 2019,London Academy,Amil Lidden,58,18
Tuesday 9 July 2019,London Academy,Bayard Stuckow,50,23
Tuesday 9 July 2019,London Academy,Ollie Pinniger,62,19
Tuesday 9 July 2019,London Academy,Van Chesshyre,61,19
Tuesday 9 July 2019,London Academy,Ford Feldhorn,48,19
Tuesday 9 July 2019,London Academy,Shari Wedgwood,40,17
Tuesday 9 July 2019,London Academy,Gina Levens,39,24
Tuesday 9 July 2019,London Academy,Abelard Cardenas,64,26
Tuesday 9 July 2019,London Academy,Allan Semmens,45,22
Tuesday 9 July 2019,London Academy,Dun Kurth,51,21
Tuesday 9 July 2019,London Academy,Tuesday Tasseler,54,20
Tuesday 9 July 2019,London Academy,Eden Chattock,51,15
Tuesday 9 July 2019,London Academy,Seamus Huxster,48,26
Tuesday 9 July 2019,London Academy,Cinnamon Gilkison,55,21
